geom,Latitude,Longitude,Source,Year,Capacity,depth
POINT (5.6701899729567 56.2841377768982),56.284138,5.67019,Future,2040.0,17.0,-41.0
POINT (5.6488628121597 56.2731559904856),56.273156,5.648863,Future,2040.0,17.0,-41.0
POINT (5.6275478627173 56.2621703960201),56.26217,5.627548,Future,2040.0,17.0,-41.0
POINT (5.60624511690935 56.2511809980049),56.251181,5.606245,Future,2040.0,17.0,-49.0
POINT (5.86440096272925 56.4056436393229),56.405644,5.864401,Future,2040.0,17.0,-34.0
POINT (5.84295001002133 56.3946967954546),56.394697,5.84295,Future,2040.0,17.0,-36.0
POINT (5.82151135589873 56.3837460994333),56.383746,5.821511,Future,2040.0,17.0,-38.0
POINT (5.80008499265606 56.3727915557978),56.372792,5.800085,Future,2040.0,17.0,-45.0
POINT (5.77867091258453 56.3618331690836),56.361833,5.778671,Future,2040.0,17.0,-51.0
POINT (5.75726910797201 56.3508709438227),56.350871,5.757269,Future,2040.0,17.0,-50.0
POINT (5.73587957110308 56.3399048845439),56.339905,5.73588,Future,2040.0,17.0,-42.0
POINT (5.714502294259 56.3289349957727),56.328935,5.714502,Future,2040.0,17.0,-40.0
POINT (5.69313726971777 56.3179612820314),56.317961,5.693137,Future,2040.0,17.0,-41.0
POINT (5.6717844897542 56.3069837478386),56.306984,5.671784,Future,2040.0,17.0,-45.0
POINT (5.65044394663988 56.2960023977099),56.296002,5.650444,Future,2040.0,17.0,-41.0
POINT (5.62911563264321 56.2850172361576),56.285017,5.629116,Future,2040.0,17.0,-39.0
POINT (5.60779954002949 56.2740282676904),56.274028,5.6078,Future,2040.0,17.0,-43.0
POINT (5.86611923356377 56.4284854122089),56.428485,5.866119,Future,2040.0,17.0,-32.0
POINT (5.84465471758275 56.4175390357158),56.417539,5.844655,Future,2040.0,17.0,-34.0
POINT (5.82320251811666 56.406588803645),56.406589,5.823203,Future,2040.0,17.0,-37.0
POINT (5.80176262744556 56.3956347205406),56.395635,5.801763,Future,2040.0,17.0,-40.0
POINT (5.78033503784615 56.3846767909437),56.384677,5.780335,Future,2040.0,17.0,-47.0
POINT (5.75891974159177 56.373715019392),56.373715,5.75892,Future,2040.0,17.0,-52.0
POINT (5.73751673095241 56.3627494104196),56.362749,5.737517,Future,2040.0,17.0,-48.0
POINT (5.7161259981948 56.3517799685578),56.35178,5.716126,Future,2040.0,17.0,-41.0
POINT (5.69474753558237 56.3408066983341),56.340807,5.694748,Future,2040.0,17.0,-43.0
POINT (5.67338133537532 56.3298296042729),56.32983,5.673381,Future,2040.0,17.0,-49.0
POINT (5.65202738983066 56.3188486908953),56.318849,5.652027,Future,2040.0,17.0,-47.0
POINT (5.63068569120218 56.3078639627189),56.307864,5.630686,Future,2040.0,17.0,-40.0
POINT (5.60935623174057 56.2968754242582),56.296875,5.609356,Future,2040.0,17.0,-38.0
POINT (5.58803900369338 56.2858830800241),56.285883,5.588039,Future,2040.0,17.0,-41.0
POINT (5.82489615591813 56.429431389917),56.429431,5.824896,Future,2040.0,17.0,-37.0
POINT (5.80344271741379 56.4184777678431),56.418478,5.803443,Future,2040.0,17.0,-38.0
POINT (5.7820015979175 56.4075202958584),56.40752,5.782002,Future,2040.0,17.0,-43.0
POINT (5.76057278968802 56.3965589785061),56.396559,5.760573,Future,2040.0,17.0,-51.0
POINT (5.73915628498077 56.3855938203262),56.385594,5.739156,Future,2040.0,17.0,-52.0
POINT (5.71775207604786 56.3746248258551),56.374625,5.717752,Future,2040.0,17.0,-42.0
POINT (5.69636015513811 56.3636519996261),56.363652,5.69636,Future,2040.0,17.0,-43.0
POINT (5.67498051449714 56.3526753461691),56.352675,5.674981,Future,2040.0,17.0,-48.0
POINT (5.65361314636727 56.3416948700106),56.341695,5.653613,Future,2040.0,17.0,-49.0
POINT (5.63225804298769 56.3307105756739),56.330711,5.632258,Future,2040.0,17.0,-45.0
POINT (5.61091519659442 56.3197224676789),56.319722,5.610915,Future,2040.0,17.0,-39.0
POINT (5.58958459942031 56.3087305505422),56.308731,5.589585,Future,2040.0,17.0,-37.0
POINT (5.7622282571194 56.4194028211288),56.419403,5.762228,Future,2040.0,17.0,-49.0
POINT (5.74079823800443 56.4084381142281),56.408438,5.740798,Future,2040.0,17.0,-52.0
POINT (5.71938053259222 56.3974695676302),56.39747,5.719381,Future,2040.0,17.0,-47.0
POINT (5.69797513311692 56.3864971858739),56.386497,5.697975,Future,2040.0,17.0,-43.0
POINT (5.67658203180947 56.3755209734946),56.375521,5.676582,Future,2040.0,17.0,-50.0
POINT (5.65520122089758 56.3645409350245),56.364541,5.655201,Future,2040.0,17.0,-50.0
POINT (5.63383269260572 56.3535570749923),56.353557,5.633833,Future,2040.0,17.0,-46.0
POINT (5.61247643915522 56.3425693979234),56.342569,5.612476,Future,2040.0,17.0,-42.0
POINT (5.59113245276427 56.3315779083398),56.331578,5.591132,Future,2040.0,17.0,-41.0
POINT (5.5698007256479 56.3205826107605),56.320583,5.569801,Future,2040.0,17.0,-39.0
POINT (5.7210113726149 56.4203141938489),56.420314,5.721011,Future,2040.0,17.0,-51.0
POINT (5.69959247426351 56.4093422570443),56.409342,5.699592,Future,2040.0,17.0,-49.0
POINT (5.6781858920149 56.3983664862173),56.398366,5.678186,Future,2040.0,17.0,-50.0
POINT (5.65679161808206 56.3873868859056),56.387387,5.656792,Future,2040.0,17.0,-47.0
POINT (5.63540964467478 56.3764034606435),56.376403,5.63541,Future,2040.0,17.0,-45.0
POINT (5.6140399639996 56.365416214962),56.365416,5.61404,Future,2040.0,17.0,-44.0
POINT (5.59268256826001 56.3544251533886),56.354425,5.592683,Future,2040.0,17.0,-44.0
POINT (5.5713374496563 56.3434302804476),56.34343,5.571337,Future,2040.0,17.0,-44.0
POINT (5.5500046003857 56.3324316006599),56.332432,5.550005,Future,2040.0,17.0,-47.0
POINT (5.67979209982881 56.4212118843045),56.421212,5.679792,Future,2040.0,17.0,-49.0
POINT (5.65838434259392 56.4102327226224),56.410233,5.658384,Future,2040.0,17.0,-46.0
POINT (5.63698890382591 56.3992497325972),56.39925,5.636989,Future,2040.0,17.0,-44.0
POINT (5.61560577571662 56.3882629187652),56.388263,5.615606,Future,2040.0,17.0,-44.0
POINT (5.5942349504547 56.3772722856598),56.377272,5.594235,Future,2040.0,17.0,-44.0
POINT (5.5728764202257 56.3662778378106),56.366278,5.572876,Future,2040.0,17.0,-45.0
POINT (5.55153017721203 56.3552795797442),56.35528,5.55153,Future,2040.0,17.0,-46.0
POINT (5.65997939911903 56.4330784451433),56.433078,5.659979,Future,2040.0,17.0,-45.0
POINT (5.63857047470282 56.4220958908225),56.422096,5.63857,Future,2040.0,17.0,-45.0
POINT (5.61717387890782 56.4111095093034),56.41111,5.617174,Future,2040.0,17.0,-45.0
POINT (5.59578960390788 56.4001193051247),56.400119,5.59579,Future,2040.0,17.0,-47.0
POINT (5.57441764187369 56.3891252828218),56.389125,5.574418,Future,2040.0,17.0,-47.0
POINT (5.55305798497286 56.3781274469266),56.378127,5.553058,Future,2040.0,17.0,-48.0
POINT (5.53171062536987 56.3671258019678),56.367126,5.531711,Future,2040.0,17.0,-52.0
POINT (5.66157679235609 56.4559240534364),56.455924,5.661577,Future,2040.0,17.0,-46.0
POINT (5.64015436196185 56.4449419352888),56.444942,5.640154,Future,2040.0,17.0,-44.0
POINT (5.61874427818731 56.4339559865468),56.433956,5.618744,Future,2040.0,17.0,-44.0
POINT (5.59734653319146 56.4229662117547),56.422966,5.597347,Future,2040.0,17.0,-45.0
POINT (5.57596111913017 56.4119726154533),56.411973,5.575961,Future,2040.0,17.0,-46.0
POINT (5.55458802815614 56.4009752021803),56.400975,5.554588,Future,2040.0,17.0,-46.0
POINT (5.53322725241897 56.3899739764698),56.389974,5.533227,Future,2040.0,17.0,-51.0
POINT (5.51187878406524 56.3789689428526),56.378969,5.511879,Future,2040.0,17.0,-53.0
POINT (5.64174057027201 56.4677878659652),56.467788,5.641741,Future,2040.0,17.0,-46.0
POINT (5.62031697818173 56.4568023504655),56.456802,5.620317,Future,2040.0,17.0,-45.0
POINT (5.59890574288987 56.4458130055207),56.445813,5.598906,Future,2040.0,17.0,-45.0
POINT (5.57750685653736 56.4348198356773),56.43482,5.577507,Future,2040.0,17.0,-46.0
POINT (5.55612031126201 56.4238228454784),56.423823,5.55612,Future,2040.0,17.0,-43.0
POINT (5.5347460991985 56.4128220394636),56.412822,5.534746,Future,2040.0,17.0,-48.0
POINT (5.51338421247847 56.4018174221696),56.401817,5.513384,Future,2040.0,17.0,-47.0
POINT (5.64332910431511 56.4906336828207),56.490634,5.643329,Future,2040.0,17.0,-49.0
POINT (5.62189198353041 56.4796486010295),56.479649,5.621892,Future,2040.0,17.0,-48.0
POINT (5.6004672376 56.4686596863937),56.46866,5.600467,Future,2040.0,17.0,-47.0
POINT (5.57905485864988 56.4576669434655),56.457667,5.579055,Future,2040.0,17.0,-47.0
POINT (5.55765483880291 56.4466703767936),56.44667,5.557655,Future,2040.0,17.0,-47.0
POINT (5.5362671701788 56.4356699909231),56.43567,5.536267,Future,2040.0,17.0,-48.0
POINT (5.51489184489421 56.4246657903962),56.424666,5.514892,Future,2040.0,17.0,-51.0
POINT (5.49352885506273 56.4136577797512),56.413658,5.493529,Future,2040.0,17.0,-54.0
POINT (5.64491996878569 56.5134793858243),56.513479,5.64492,Future,2040.0,17.0,-51.0
POINT (5.62346929888529 56.5024947382087),56.502495,5.623469,Future,2040.0,17.0,-50.0
POINT (5.6020310219313 56.4915062543447),56.491506,5.602031,Future,2040.0,17.0,-48.0
POINT (5.58060513003477 56.48051393879),56.480514,5.580605,Future,2040.0,17.0,-48.0
POINT (5.55919161530355 56.4695177960988),56.469518,5.559192,Future,2040.0,17.0,-49.0
POINT (5.53779046984237 56.458517830822),56.458518,5.53779,Future,2040.0,17.0,-51.0
POINT (5.51640168575287 56.4475140475072),56.447514,5.516402,Future,2040.0,17.0,-53.0
POINT (5.49502525513362 56.4365064506983),56.436506,5.495025,Future,2040.0,17.0,-54.0
POINT (5.47366117008015 56.4254950449362),56.425495,5.473661,Future,2040.0,17.0,-55.0
POINT (5.64651316839114 56.5363249749447),56.536325,5.646513,Future,2040.0,17.0,-53.0
POINT (5.62504892891102 56.5253407619729),56.525341,5.625049,Future,2040.0,17.0,-52.0
POINT (5.60359710050581 56.5143527093444),56.514353,5.603597,Future,2040.0,17.0,-50.0
POINT (5.58215767527154 56.5033608216224),56.503361,5.582158,Future,2040.0,17.0,-49.0
POINT (5.56073064530103 56.4923651033668),56.492365,5.560731,Future,2040.0,17.0,-47.0
POINT (5.53931600268397 56.481365559134),56.481366,5.539316,Future,2040.0,17.0,-47.0
POINT (5.51791373950697 56.4703621934772),56.470362,5.517914,Future,2040.0,17.0,-49.0
POINT (5.49652384785351 56.4593550109459),56.459355,5.496524,Future,2040.0,17.0,-50.0
POINT (5.47514631980406 56.4483440160866),56.448344,5.475146,Future,2040.0,17.0,-51.0
POINT (5.62663087828502 56.5481866722918),56.548187,5.626631,Future,2040.0,17.0,-53.0
POINT (5.6051654779582 56.5371990513634),56.537199,5.605165,Future,2040.0,17.0,-53.0
POINT (5.58371249895222 56.5262075919343),56.526208,5.583712,Future,2040.0,17.0,-55.0
POINT (5.56227193334482 56.51521229857),56.515212,5.562272,Future,2040.0,17.0,-53.0
POINT (5.54084377321064 56.5042131758326),56.504213,5.540844,Future,2040.0,17.0,-50.0
POINT (5.51942801062117 56.4932102282807),56.49321,5.519428,Future,2040.0,17.0,-50.0
POINT (5.49802463764482 56.4822034604695),56.482203,5.498025,Future,2040.0,17.0,-48.0
POINT (5.47663364634695 56.471192876951),56.471193,5.476634,Future,2040.0,17.0,-48.0
POINT (5.45525502878988 56.4601784822736),56.460178,5.455255,Future,2040.0,17.0,-47.0
POINT (5.54237378594168 56.5270606808913),56.527061,5.542374,Future,2040.0,17.0,-52.0
POINT (5.52094450357234 56.5160581518921),56.516058,5.520945,Future,2040.0,17.0,-55.0
POINT (5.49952762894204 56.5050517992444),56.505052,5.499528,Future,2040.0,17.0,-56.0
POINT (5.47812315410101 56.4940416275057),56.494042,5.478123,Future,2040.0,17.0,-53.0
POINT (5.45673107109642 56.48302764123),56.483028,5.456731,Future,2040.0,17.0,-51.0
POINT (5.43535137197239 56.472009844968),56.47201,5.435351,Future,2040.0,17.0,-50.0
POINT (5.47961484747048 56.5168902677268),56.51689,5.479615,Future,2040.0,17.0,-53.0
POINT (5.4582092787176 56.5058766902883),56.505877,5.458209,Future,2040.0,17.0,-53.0
POINT (5.43681611196211 56.4948592994865),56.494859,5.436816,Future,2040.0,17.0,-54.0
POINT (5.41688875880131 56.5066878474204),56.506688,5.416889,Future,2040.0,17.0,-50.0
POINT (5.90384370729392 55.6870979091657),55.687098,5.903844,Future,2040.0,17.0,-46.0
POINT (5.88278391121638 55.6761527173267),55.676153,5.882784,Future,2040.0,17.0,-46.0
POINT (5.92662368617074 55.7208825239965),55.720883,5.926624,Future,2040.0,17.0,-47.0
POINT (5.90553914217335 55.7099415651136),55.709942,5.905539,Future,2040.0,17.0,-46.0
POINT (5.88446637089813 55.6989968391541),55.698997,5.884466,Future,2040.0,17.0,-47.0
POINT (5.86340536511119 55.6880483504987),55.688048,5.863405,Future,2040.0,17.0,-47.0
POINT (5.84235611757552 55.6770961035248),55.677096,5.842356,Future,2040.0,17.0,-46.0
POINT (5.97056508188796 55.7655952400936),55.765595,5.970565,Future,2040.0,17.0,-47.0
POINT (5.94944392561656 55.7546623048421),55.754662,5.949444,Future,2040.0,17.0,-47.0
POINT (5.92833457343549 55.7437255904211),55.743726,5.928335,Future,2040.0,17.0,-46.0
POINT (5.90723701810404 55.7327851012228),55.732785,5.907237,Future,2040.0,17.0,-47.0
POINT (5.88615125237822 55.7218408416359),55.721841,5.886151,Future,2040.0,17.0,-47.0
POINT (5.86507726901085 55.7108928160464),55.710893,5.865077,Future,2040.0,17.0,-47.0
POINT (5.84401506075157 55.6999410288369),55.699941,5.844015,Future,2040.0,17.0,-47.0
POINT (5.82296462034685 55.6889854843871),55.688985,5.822965,Future,2040.0,17.0,-47.0
POINT (5.80192594054002 55.6780261870733),55.678026,5.801926,Future,2040.0,17.0,-47.0
POINT (5.78089901407133 55.6670631412691),55.667063,5.780899,Future,2040.0,17.0,-48.0
POINT (6.0146084801711 55.8102907875518),55.810291,6.014608,Future,2040.0,17.0,-44.0
POINT (5.99345059555096 55.7993659073279),55.799366,5.993451,Future,2040.0,17.0,-45.0
POINT (5.97230454646264 55.7884372358039),55.788437,5.972305,Future,2040.0,17.0,-44.0
POINT (5.95117032565863 55.7775047773834),55.777505,5.95117,Future,2040.0,17.0,-45.0
POINT (5.93004792588819 55.7665685364668),55.766569,5.930048,Future,2040.0,17.0,-46.0
POINT (5.90893733989725 55.7556285174513),55.755629,5.908937,Future,2040.0,17.0,-47.0
POINT (5.8878385604285 55.7446847247311),55.744685,5.887839,Future,2040.0,17.0,-46.0
POINT (5.86675158022143 55.7337371626973),55.733737,5.866752,Future,2040.0,17.0,-46.0
POINT (5.84567639201228 55.7227858357379),55.722786,5.845676,Future,2040.0,17.0,-47.0
POINT (5.82461298853419 55.7118307482375),55.711831,5.824613,Future,2040.0,17.0,-48.0
POINT (5.80356136251708 55.7008719045781),55.700872,5.803561,Future,2040.0,17.0,-48.0
POINT (5.78252150668782 55.6899093091381),55.689909,5.782522,Future,2040.0,17.0,-48.0
POINT (5.99520566996084 55.8222073009292),55.822207,5.995206,Future,2040.0,17.0,-43.0
POINT (5.97404651991865 55.8112791100805),55.811279,5.974047,Future,2040.0,17.0,-45.0
POINT (5.9528992151506 55.800347128999),55.800347,5.952899,Future,2040.0,17.0,-44.0
POINT (5.93176374839257 55.7894113620904),55.789411,5.931764,Future,2040.0,17.0,-46.0
POINT (5.91064011237714 55.7784718137572),55.778472,5.91064,Future,2040.0,17.0,-47.0
POINT (5.88952829983363 55.7675284883988),55.767528,5.889528,Future,2040.0,17.0,-46.0
POINT (5.86842830348812 55.7565813904116),55.756581,5.868428,Future,2040.0,17.0,-46.0
POINT (5.8473401160635 55.7456305241887),55.745631,5.84734,Future,2040.0,17.0,-46.0
POINT (5.82626373027948 55.7346758941202),55.734676,5.826264,Future,2040.0,17.0,-48.0
POINT (5.8051991388526 55.7237175045932),55.723718,5.805199,Future,2040.0,17.0,-47.0
POINT (5.78414633449627 55.7127553599913),55.712755,5.784146,Future,2040.0,17.0,-48.0
POINT (5.76310530992081 55.7017894646954),55.701789,5.763105,Future,2040.0,17.0,-47.0
POINT (5.95463059900903 55.8231893596446),55.823189,5.954631,Future,2040.0,17.0,-46.0
POINT (5.93348204582539 55.8122540672487),55.812254,5.933482,Future,2040.0,17.0,-46.0
POINT (5.91234534038072 55.8013149900981),55.801315,5.912345,Future,2040.0,17.0,-46.0
POINT (5.89122047539098 55.7903721325977),55.790372,5.89122,Future,2040.0,17.0,-47.0
POINT (5.8701074435688 55.7794254991489),55.779425,5.870107,Future,2040.0,17.0,-47.0
POINT (5.84900623762364 55.7684750941502),55.768475,5.849006,Future,2040.0,17.0,-46.0
POINT (5.82791685026178 55.757520921997),55.757521,5.827917,Future,2040.0,17.0,-48.0
POINT (5.80683927418633 55.7465629870815),55.746563,5.806839,Future,2040.0,17.0,-48.0
POINT (5.78577350209722 55.7356012937927),55.735601,5.785774,Future,2040.0,17.0,-48.0
POINT (5.76471952669133 55.7246358465166),55.724636,5.76472,Future,2040.0,17.0,-48.0
POINT (5.91405302875801 55.8241580464319),55.824158,5.914053,Future,2040.0,17.0,-46.0
POINT (5.8929150919108 55.8132156572865),55.813216,5.892915,Future,2040.0,17.0,-47.0
POINT (5.87178900523405 55.802269488869),55.802269,5.871789,Future,2040.0,17.0,-47.0
POINT (5.85067476142373 55.7913195455832),55.79132,5.850675,Future,2040.0,17.0,-47.0
POINT (5.82957235317267 55.7803658318297),55.780366,5.829572,Future,2040.0,17.0,-49.0
POINT (5.80848177317047 55.7694083520058),55.769408,5.808482,Future,2040.0,17.0,-47.0
POINT (5.7874030141036 55.7584471105059),55.758447,5.787403,Future,2040.0,17.0,-47.0
POINT (5.76633606865543 55.7474821117213),55.747482,5.766336,Future,2040.0,17.0,-47.0
POINT (5.74528092950621 55.73651336004),55.736513,5.745281,Future,2040.0,17.0,-49.0
POINT (5.87347299326723 55.8251133595316),55.825113,5.873473,Future,2040.0,17.0,-47.0
POINT (5.85234569220746 55.8141638784483),55.814164,5.852346,Future,2040.0,17.0,-47.0
POINT (5.83123024371623 55.8032106235797),55.803211,5.83123,Future,2040.0,17.0,-48.0
POINT (5.81012664046963 55.7922535993286),55.792254,5.810127,Future,2040.0,17.0,-48.0
POINT (5.7890348751406 55.7812928100946),55.781293,5.789035,Future,2040.0,17.0,-47.0
POINT (5.76795494039897 55.7703282602741),55.770328,5.767955,Future,2040.0,17.0,-47.0
POINT (5.74688682891146 55.7593599542604),55.75936,5.746887,Future,2040.0,17.0,-49.0
POINT (5.83289052660916 55.8260552972087),55.826055,5.832891,Future,2040.0,17.0,-46.0
POINT (5.81177388076089 55.8150987290125),55.815099,5.811774,Future,2040.0,17.0,-46.0
POINT (5.79066908984579 55.8041383925221),55.804138,5.790669,Future,2040.0,17.0,-47.0
POINT (5.76957614652011 55.7931742921393),55.793174,5.769576,Future,2040.0,17.0,-48.0
POINT (5.748495043437 55.7822064322627),55.782206,5.748495,Future,2040.0,17.0,-48.0
POINT (5.72742577324652 55.7712348172877),55.771235,5.727426,Future,2040.0,17.0,-47.0
POINT (5.79230566286915 55.826983857752),55.826984,5.792306,Future,2040.0,17.0,-47.0
POINT (5.77119969162931 55.8160202072815),55.81602,5.7712,Future,2040.0,17.0,-47.0
POINT (5.75010557765384 55.8050527940123),55.805053,5.750106,Future,2040.0,17.0,-49.0
POINT (5.72902331357921 55.7940816223451),55.794082,5.729023,Future,2040.0,17.0,-48.0
POINT (5.70795289203874 55.7831066966774),55.783107,5.707953,Future,2040.0,17.0,-48.0
POINT (5.75171843614522 55.8278990394744),55.827899,5.751718,Future,2040.0,17.0,-48.0
POINT (5.73062315888354 55.8169283115821),55.816928,5.730623,Future,2040.0,17.0,-49.0
POINT (5.709539741184 55.8059538263905),55.805954,5.70954,Future,2040.0,17.0,-48.0
POINT (5.71112888054788 55.8288008407132),55.828801,5.711129,Future,2040.0,17.0,-50.0
POINT (5.69004431660679 55.8178230402647),55.817823,5.690044,Future,2040.0,17.0,-48.0
POINT (2.46753662701067 51.7125128405008),51.712513,2.467537,Future,2040.0,17.0,-36.0
POINT (2.44925406363709 51.7009842531748),51.700984,2.449254,Future,2040.0,17.0,-36.0
POINT (2.43098079099429 51.6894528269578),51.689453,2.430981,Future,2040.0,17.0,-32.0
POINT (2.41271680276933 51.6779185653603),51.677919,2.412717,Future,2040.0,17.0,-34.0
POINT (2.39446209264968 51.6663814718901),51.666381,2.394462,Future,2040.0,17.0,-36.0
POINT (2.37621665432322 51.6548415500526),51.654842,2.376217,Future,2040.0,17.0,-36.0
POINT (2.35798048147825 51.6432988033508),51.643299,2.35798,Future,2040.0,17.0,-38.0
POINT (2.33975356780349 51.6317532352853),51.631753,2.339754,Future,2040.0,17.0,-39.0
POINT (2.32153590698816 51.6202048493539),51.620205,2.321536,Future,2040.0,17.0,-38.0
